roots,max_family_size,citation_completeness,paraphrase_rate,topic_contamination,cases,method,tp,fp,tn,fn,precision,recall,f1,false_independence,false_dependence,source_count_error,brier,brier_mcse,log_loss,accuracy,confidently_wrong,sharpness
4,10,0.0,0.8,0.5,160,hybrid,6452,16242,12999,4043,0.2843042213801005,0.6147689375893283,0.38880351923830186,0.38523106241067173,0.5554529598850928,0.64375,0.12404097476892353,0.018580165454559507,0.3796936015101658,0.8375,0.025,0.3830499906418211
4,10,0.5,0.0,0.1,160,oracle,10510,0,29175,0,1.0,1.0,1.0,0.0,0.0,0.0,0.10765227140983516,0.014545199610420428,0.34286325928558814,0.83125,0.00625,0.3325436556662281
4,10,0.5,0.0,0.1,160,all_independent,0,0,29175,10510,1.0,0.0,0.0,1.0,0.0,4.5015625,0.1856505172144429,0.027742015126128065,1.2501293856026463,0.76875,0.14375,0.45198725415437097
4,10,0.5,0.0,0.1,160,all_one,10510,29175,0,0,0.264835580194028,1.0,0.4187668094431716,0.0,1.0,0.75,0.1720058284809541,0.008011163846566922,0.5278142186974135,0.76875,0.0,0.13033518950469675
4,10,0.5,0.0,0.1,160,citation,2506,0,29175,8004,1.0,0.2384395813510942,0.38506453595574675,0.7615604186489058,0.0,2.325,0.16697001134795603,0.026113192642096487,0.8034419759757292,0.7875,0.1,0.4478662841802398
4,10,0.5,0.0,0.1,160,text,10510,0,29175,0,1.0,1.0,1.0,0.0,0.0,0.0,0.10765227140983516,0.014545199610420428,0.34286325928558814,0.83125,0.00625,0.3325436556662281
4,10,0.5,0.0,0.1,160,hybrid,10510,0,29175,0,1.0,1.0,1.0,0.0,0.0,0.0,0.10765227140983516,0.014545199610420428,0.34286325928558814,0.83125,0.00625,0.3325436556662281
4,10,0.5,0.0,0.5,160,oracle,10726,0,30400,0,1.0,1.0,1.0,0.0,0.0,0.0,0.08814878744109549,0.015752511478783114,0.3056346882669788,0.88125,0.03125,0.37565199781886516
4,10,0.5,0.0,0.5,160,all_independent,0,0,30400,10726,1.0,0.0,0.0,1.0,0.0,4.6140625,0.09787577355793668,0.02282106178833462,1.1079152307263926,0.9,0.09375,0.48533112031873554
4,10,0.5,0.0,0.5,160,all_one,10726,30400,0,0,0.2608082478237611,1.0,0.41371596081154055,0.0,1.0,0.75,0.14421911019378125,0.008314538752360915,0.467551226189309,0.9,0.0,0.16509746298245698
4,10,0.5,0.0,0.5,160,citation,2795,0,30400,7931,1.0,0.26058176393809435,0.4134309592485763,0.7394182360619056,0.0,2.2484375,0.09814373878668786,0.021454457869246886,0.6973329948176799,0.89375,0.075,0.4673387778789409
4,10,0.5,0.0,0.5,160,text,10726,27844,2556,0,0.2780917811770806,1.0,0.43516715352158386,0.0,0.915921052631579,0.6390625,0.14110011586959398,0.011116518609592556,0.45501920711659893,0.8625,0.0125,0.20232268587236762
4,10,0.5,0.0,0.5,160,hybrid,10726,27844,2556,0,0.2780917811770806,1.0,0.43516715352158386,0.0,0.915921052631579,0.6390625,0.14110011586959398,0.011116518609592556,0.45501920711659893,0.8625,0.0125,0.20232268587236762
4,10,0.5,0.4,0.1,160,oracle,10373,0,28630,0,1.0,1.0,1.0,0.0,0.0,0.0,0.10670004884488744,0.017187801564643487,0.34064825153368294,0.85625,0.025,0.3739389429377258
4,10,0.5,0.4,0.1,160,all_independent,0,0,28630,10373,1.0,0.0,0.0,1.0,0.0,4.45625,0.17124028302913144,0.02811401244177799,1.5424405975499367,0.8125,0.14375,0.47388528781363276
4,10,0.5,0.4,0.1,160,all_one,10373,28630,0,0,0.26595390098197574,1.0,0.4201636422553467,0.0,1.0,0.75,0.15633560754215367,0.009278479403424475,0.49111759331787513,0.8125,0.0,0.16476912890771897
4,10,0.5,0.4,0.1,160,citation,2681,0,28630,7692,1.0,0.2584594620649764,0.41075532403860887,0.7415405379350236,0.0,2.20625,0.14484313378331298,0.025689098242256604,0.8988554045187808,0.85,0.125,0.45742990377316
4,10,0.5,0.4,0.1,160,text,9637,0,28630,736,1.0,0.9290465631929047,0.9632183908045977,0.07095343680709534,0.0,0.190625,0.1141975674567213,0.019249826605702278,0.3977644601023706,0.85,0.05,0.3911207461009111
4,10,0.5,0.4,0.1,160,hybrid,10123,0,28630,250,1.0,0.9758989684758508,0.9878024980483997,0.024101031524149233,0.0,0.0640625,0.10797983036065664,0.01789946059156101,0.3537914916687258,0.86875,0.0375,0.3807218896758711
4,10,0.5,0.4,0.5,160,oracle,10801,0,29671,0,1.0,1.0,1.0,0.0,0.0,0.0,0.10446229637594968,0.015844866795394458,0.35241937480954955,0.8625,0.025,0.3497000558826205
4,10,0.5,0.4,0.5,160,all_independent,0,0,29671,10801,1.0,0.0,0.0,1.0,0.0,4.546875,0.17128081331268588,0.02817910391676239,1.3265407573964403,0.825,0.15625,0.46808905547677593
4,10,0.5,0.4,0.5,160,all_one,10801,29671,0,0,0.2668758647954141,1.0,0.4213133618083591,0.0,1.0,0.75,0.16240289032231145,0.008587194218205552,0.5061066832990557,0.825,0.0,0.14850311304385977
4,10,0.5,0.4,0.5,160,citation,2722,0,29671,8079,1.0,0.25201370243495974,0.4025733934777786,0.7479862975650403,0.0,2.2703125,0.1585149172131807,0.02572611396357805,0.8227414608717286,0.80625,0.11875,0.4475823819071844
4,10,0.5,0.4,0.5,160,text,10787,26753,2918,14,0.28734683004794886,0.998703823720026,0.44628783020624313,0.0012961762799740765,0.9016548144653028,0.6125,0.1550222233969071,0.01248431100656073,0.49985969978054207,0.7875,0.0125,0.20250202980565457
4,10,0.5,0.4,0.5,160,hybrid,10795,26781,2890,6,0.2872844368746008,0.9994444958800112,0.44628645844099474,0.0005555041199888899,0.9025984968487749,0.6171875,0.1553577399606742,0.012461037545772326,0.5015526106232773,0.7875,0.0125,0.20100161602058875
4,10,0.5,0.8,0.1,160,oracle,10489,0,29177,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0850669583429533,0.014312702512773341,0.2711331976135251,0.875,0.00625,0.37418374987370906
4,10,0.5,0.8,0.1,160,all_independent,0,0,29177,10489,1.0,0.0,0.0,1.0,0.0,4.4921875,0.10616975978306971,0.02266983418715715,0.772702739647512,0.8875,0.08125,0.47202111742754865
4,10,0.5,0.8,0.1,160,all_one,10489,29177,0,0,0.2644330156809358,1.0,0.4182633835111155,0.0,1.0,0.75,0.13948761827229572,0.007465933173080143,0.4542581192892524,0.8875,0.0,0.1652992555949951
4,10,0.5,0.8,0.1,160,citation,2693,0,29177,7796,1.0,0.2567451615978644,0.4085874677590654,0.7432548384021356,0.0,2.221875,0.11310748547804565,0.021959514703608424,0.5559542154012971,0.8625,0.075,0.4547110158581069
4,10,0.5,0.8,0.1,160,text,241,0,29177,10248,1.0,0.02297645152064067,0.04492078285181733,0.9770235484793593,0.0,4.175,0.10131242808674731,0.02232141906674952,0.7281184127291711,0.89375,0.0875,0.47449278301018244
4,10,0.5,0.8,0.1,160,hybrid,3275,0,29177,7214,1.0,0.3122318619506149,0.4758791049113629,0.6877681380493851,0.0,1.9953125,0.10478213527079128,0.021131521871775947,0.5099183941077341,0.86875,0.05625,0.45445628945719846
4,10,0.5,0.8,0.5,160,oracle,10712,0,29276,0,1.0,1.0,1.0,0.0,0.0,0.0,0.10061506162905691,0.016811658329687878,0.3243138300884638,0.86875,0.025,0.3775733472890033
4,10,0.5,0.8,0.5,160,all_independent,0,0,29276,10712,1.0,0.0,0.0,1.0,0.0,4.540625,0.14705642603029453,0.0264191308266068,1.2261538440392783,0.84375,0.125,0.47061586822797974
4,10,0.5,0.8,0.5,160,all_one,10712,29276,0,0,0.26788036410923277,1.0,0.42256410256410254,0.0,1.0,0.75,0.1490846129619671,0.00854653417351156,0.47519426849472557,0.84375,0.0,0.16488642910567183
4,10,0.5,0.8,0.5,160,citation,2985,0,29276,7727,1.0,0.27865944734876774,0.4358618675622399,0.7213405526512323,0.0,2.1109375,0.14155312181227891,0.0250960785308071,0.6664651992760962,0.8375,0.1125,0.4637399702051188
4,10,0.5,0.8,0.5,160,text,6667,16493,12783,4045,0.28786701208981,0.6223861090365945,0.39365847897968825,0.37761389096340553,0.5633624812132805,0.65625,0.1278430583457193,0.020857659986351473,0.45656342271193334,0.83125,0.0625,0.3988175407877673
4,10,0.5,0.8,0.5,160,hybrid,9150,22506,6770,1562,0.2890447308567096,0.8541822255414488,0.4319297583081571,0.14581777445855115,0.768752561825386,0.3875,0.12666590728416294,0.016749864181471834,0.40503226805215364,0.83125,0.025,0.32480638168561626
4,10,0.9,0.0,0.1,160,oracle,10605,0,28920,0,1.0,1.0,1.0,0.0,0.0,0.0,0.11080441406885914,0.015793186442233622,0.3493344713557948,0.83125,0.025,0.3442243078447977
4,10,0.9,0.0,0.1,160,all_independent,0,0,28920,10605,1.0,0.0,0.0,1.0,0.0,4.484375,0.1674052553409119,0.027892391581398692,1.4365608613298755,0.8125,0.14375,0.4736887887559632
4,10,0.9,0.0,0.1,160,all_one,10605,28920,0,0,0.2683111954459203,1.0,0.42309994015559543,0.0,1.0,0.75,0.16462897030086757,0.008946760381133434,0.5092580805155655,0.8125,0.0,0.15186244967697765
4,10,0.9,0.0,0.1,160,citation,8397,0,28920,2208,1.0,0.7917963224893918,0.8838017050836754,0.2082036775106082,0.0,0.4109375,0.11727926769880573,0.018645982384382538,0.38227696543722384,0.83125,0.03125,0.38056220190118206
4,10,0.9,0.0,0.1,160,text,10605,0,28920,0,1.0,1.0,1.0,0.0,0.0,0.0,0.11080441406885914,0.015793186442233622,0.3493344713557948,0.83125,0.025,0.3442243078447977
4,10,0.9,0.0,0.1,160,hybrid,10605,0,28920,0,1.0,1.0,1.0,0.0,0.0,0.0,0.11080441406885914,0.015793186442233622,0.3493344713557948,0.83125,0.025,0.3442243078447977
4,10,0.9,0.0,0.5,160,oracle,10623,0,29566,0,1.0,1.0,1.0,0.0,0.0,0.0,0.10171959265752233,0.01631152745846405,0.32763289028353987,0.875,0.025,0.36718273827708126
4,10,0.9,0.0,0.5,160,all_independent,0,0,29566,10623,1.0,0.0,0.0,1.0,0.0,4.521875,0.13571204507723394,0.025694204011403283,1.310541506640879,0.85625,0.125,0.4668213623729649
4,10,0.9,0.0,0.5,160,all_one,10623,29566,0,0,0.2643260593694792,1.0,0.41812957569078174,0.0,1.0,0.75,0.1521110022427407,0.00860576608133712,0.4808842773453737,0.85625,0.0,0.16131420812091385
4,10,0.9,0.0,0.5,160,citation,8321,0,29566,2302,1.0,0.7833003859550033,0.8784839527027027,0.2166996140449967,0.0,0.4515625,0.12926246071987035,0.020812295684623366,0.44411739781542214,0.8125,0.05625,0.4050057366564828
4,10,0.9,0.0,0.5,160,text,10623,27289,2277,0,0.28020151930787085,1.0,0.43774595652621817,0.0,0.9229858621389434,0.6328125,0.1448300434862963,0.010786472958941678,0.45464429944251644,0.8375,0.0,0.20071537309940402
4,10,0.9,0.0,0.5,160,hybrid,10623,27289,2277,0,0.28020151930787085,1.0,0.43774595652621817,0.0,0.9229858621389434,0.6328125,0.1448300434862963,0.010786472958941678,0.45464429944251644,0.8375,0.0,0.20071537309940402
4,10,0.9,0.4,0.1,160,oracle,11052,0,30169,0,1.0,1.0,1.0,0.0,0.0,0.0,0.07572557451051073,0.012739445864617463,0.25776112169755233,0.89375,0.0125,0.3631057529312773
4,10,0.9,0.4,0.1,160,all_independent,0,0,30169,11052,1.0,0.0,0.0,1.0,0.0,4.60625,0.11865878837835646,0.024017423403446463,1.008708081922325,0.86875,0.1,0.4726728367411221
4,10,0.9,0.4,0.1,160,all_one,11052,30169,0,0,0.2681157662356566,1.0,0.4228569242247432,0.0,1.0,0.75,0.14455667155136215,0.008439425907825945,0.4652389167170144,0.86875,0.0,0.16759800075065473
4,10,0.9,0.4,0.1,160,citation,8560,0,30169,2492,1.0,0.7745204487875498,0.8729349377931879,0.22547955121245022,0.0,0.484375,0.09766590950602802,0.018374781246300858,0.3780675113618397,0.875,0.05,0.4022076772600431
4,10,0.9,0.4,0.1,160,text,10337,0,30169,715,1.0,0.935305826999638,0.9665716022254429,0.06469417300036193,0.0,0.190625,0.09209505526535205,0.015464680159524626,0.30718163829657924,0.85625,0.0125,0.38186899389455514
4,10,0.9,0.4,0.1,160,hybrid,10967,0,30169,85,1.0,0.9923090843286283,0.996139697533948,0.007690915671371697,0.0,0.021875,0.07922576763347965,0.013084139775549444,0.27018703573170816,0.8875,0.0125,0.362452390280945
4,10,0.9,0.4,0.5,160,oracle,10421,0,28698,0,1.0,1.0,1.0,0.0,0.0,0.0,0.11348745901349985,0.016366314712266725,0.3559577053573421,0.8125,0.025,0.35512323818116875
4,10,0.9,0.4,0.5,160,all_independent,0,0,28698,10421,1.0,0.0,0.0,1.0,0.0,4.434375,0.14168900669574722,0.026033161658735246,1.2263169124933602,0.85,0.11875,0.4711370377387297
4,10,0.9,0.4,0.5,160,all_one,10421,28698,0,0,0.26639229019146704,1.0,0.42071053693984656,0.0,1.0,0.75,0.1543760932038677,0.008691848561605871,0.486432381987025,0.85,0.0,0.15897412809327793
4,10,0.9,0.4,0.5,160,citation,8095,0,28698,2326,1.0,0.7767968525093562,0.8743789155325125,0.2232031474906439,0.0,0.4734375,0.12213217258211999,0.019368239192949124,0.44072348401132144,0.8125,0.04375,0.3915538817111407
4,10,0.9,0.4,0.5,160,text,10414,26641,2057,7,0.28104169477803265,0.9993282794357548,0.4387058724408122,0.000671720564245274,0.9283225311868423,0.6265625,0.1429322097534481,0.009629538508342906,0.44557554614986206,0.8375,0.0,0.19555951290317455
4,10,0.9,0.4,0.5,160,hybrid,10420,26669,2029,1,0.28094583299630616,0.9999040399193936,0.4386444958956009,9.59600806064677e-05,0.9292982089344205,0.6296875,0.14323607956522347,0.009598982587518321,0.4469839642887222,0.84375,0.0,0.19428361467080074
4,10,0.9,0.8,0.1,160,oracle,10607,0,29114,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0929702601999099,0.014188267201105902,0.28758979200403134,0.8625,0.0,0.3604431245025905
4,10,0.9,0.8,0.1,160,all_independent,0,0,29114,10607,1.0,0.0,0.0,1.0,0.0,4.55,0.1419951831279542,0.026500812000416287,1.0031654808579042,0.84375,0.11875,0.4818782419090642
4,10,0.9,0.8,0.1,160,all_one,10607,29114,0,0,0.26703758717051435,1.0,0.42151486250198694,0.0,1.0,0.75,0.1472619114906127,0.007859668760414502,0.4725902690157521,0.84375,0.0,0.160624828035893
4,10,0.9,0.8,0.1,160,citation,8531,0,29114,2076,1.0,0.8042801923258226,0.8915247152262514,0.19571980767417743,0.0,0.4078125,0.11386950799504869,0.018473502765090462,0.3378298857966956,0.83125,0.03125,0.4017979501050858
4,10,0.9,0.8,0.1,160,text,291,0,29114,10316,1.0,0.027434712925426603,0.0534042943659387,0.9725652870745733,0.0,4.178125,0.1489558178875448,0.026856849097611275,1.0096044650908769,0.8375,0.125,0.47761497722938745
4,10,0.9,0.8,0.1,160,hybrid,8930,0,29114,1677,1.0,0.8418968605637787,0.9141628704509392,0.15810313943622137,0.0,0.3453125,0.1143393453395209,0.018298734902066776,0.3396090052169692,0.83125,0.025,0.3961310558986695
4,10,0.9,0.8,0.5,160,oracle,10417,0,27800,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0942320537763989,0.015051171914106935,0.3092827458567028,0.86875,0.025,0.3573417131541366
4,10,0.9,0.8,0.5,160,all_independent,0,0,27800,10417,1.0,0.0,0.0,1.0,0.0,4.3828125,0.14406611213294843,0.025724975571298395,0.9709806088622364,0.825,0.11875,0.4674964304313928
4,10,0.9,0.8,0.5,160,all_one,10417,27800,0,0,0.27257503205379807,1.0,0.42838343545667645,0.0,1.0,0.75,0.1478885342976231,0.008021403992302074,0.47240942903899513,0.825,0.0,0.16116658039744022
4,10,0.9,0.8,0.5,160,citation,8397,0,27800,2020,1.0,0.8060862052414323,0.8926331455299245,0.19391379475856774,0.0,0.39375,0.1125346075034035,0.018359197135361147,0.3679680228243403,0.85,0.04375,0.38273270461618886
4,10,0.9,0.8,0.5,160,text,6351,15516,12284,4066,0.290437645767595,0.6096764903523088,0.393445669681576,0.39032350964769125,0.5581294964028777,0.640625,0.11839629082343854,0.019953904562934457,0.3904992817665853,0.85,0.05,0.41016718248276646
4,10,0.9,0.8,0.5,160,hybrid,10086,24508,3292,331,0.2915534485748974,0.9682250167994624,0.44815711714914136,0.031774983200537586,0.8815827338129496,0.5390625,0.14140931219838576,0.012713166579438873,0.44333563649092006,0.8125,0.0125,0.2340205824675198
10,2,0.0,0.0,0.1,160,oracle,813,0,16387,0,1.0,1.0,1.0,0.0,0.0,0.0,0.029748254217739356,0.010187815626126653,0.0990803988307716,0.95625,0.00625,0.46661540682424685
10,2,0.0,0.0,0.1,160,all_independent,0,0,16387,813,1.0,0.0,0.0,1.0,0.0,0.5081249999999999,0.044160030120731615,0.014504157213543884,0.15010689262403565,0.94375,0.03125,0.48393784621022534
10,2,0.0,0.0,0.1,160,all_one,813,16387,0,0,0.047267441860465116,1.0,0.09026813967690002,0.0,1.0,0.9,0.13252586279633344,0.004657298742277465,0.44718880039184644,0.94375,0.0,0.14887490910283502
10,2,0.0,0.0,0.1,160,citation,0,0,16387,813,1.0,0.0,0.0,1.0,0.0,0.5081249999999999,0.044160030120731615,0.014504157213543884,0.15010689262403565,0.94375,0.03125,0.48393784621022534
10,2,0.0,0.0,0.1,160,text,813,0,16387,0,1.0,1.0,1.0,0.0,0.0,0.0,0.029748254217739356,0.010187815626126653,0.0990803988307716,0.95625,0.00625,0.46661540682424685
10,2,0.0,0.0,0.1,160,hybrid,813,0,16387,0,1.0,1.0,1.0,0.0,0.0,0.0,0.029748254217739356,0.010187815626126653,0.0990803988307716,0.95625,0.00625,0.46661540682424685
10,2,0.0,0.0,0.5,160,oracle,823,0,16530,0,1.0,1.0,1.0,0.0,0.0,0.0,0.014889303077245241,0.006158218487532208,0.05383067863715858,0.9875,0.0,0.46853686319358323
10,2,0.0,0.0,0.5,160,all_independent,0,0,16530,823,1.0,0.0,0.0,1.0,0.0,0.514375,0.01648827471077298,0.006908104148356099,0.05177663550207916,0.975,0.0,0.4764575969700915
10,2,0.0,0.0,0.5,160,all_one,823,16530,0,0,0.04742695787471907,1.0,0.09055897887323944,0.0,1.0,0.9,0.12614362704421728,0.004222607873667829,0.4330807461767267,0.975,0.0,0.15380562983385007
10,2,0.0,0.0,0.5,160,citation,0,0,16530,823,1.0,0.0,0.0,1.0,0.0,0.514375,0.01648827471077298,0.006908104148356099,0.05177663550207916,0.975,0.0,0.4764575969700915
10,2,0.0,0.0,0.5,160,text,823,5589,10941,0,0.12835308796007486,1.0,0.2275051831375259,0.0,0.33811252268602543,0.43937499999999996,0.050919333486397086,0.009742767806489736,0.17522888390400873,0.925,0.00625,0.3944450862994041
10,2,0.0,0.0,0.5,160,hybrid,823,5589,10941,0,0.12835308796007486,1.0,0.2275051831375259,0.0,0.33811252268602543,0.43937499999999996,0.050919333486397086,0.009742767806489736,0.17522888390400873,0.925,0.00625,0.3944450862994041
10,2,0.0,0.4,0.1,160,oracle,766,0,15791,0,1.0,1.0,1.0,0.0,0.0,0.0,0.05105835538059981,0.013338763957693605,0.1774063183456041,0.9375,0.01875,0.44505887229019725
10,2,0.0,0.4,0.1,160,all_independent,0,0,15791,766,1.0,0.0,0.0,1.0,0.0,0.47874999999999995,0.06113168671207172,0.016408447559905857,0.22692094978743843,0.925,0.03125,0.4658872743592052
10,2,0.0,0.4,0.1,160,all_one,766,15791,0,0,0.04626441988282901,1.0,0.08843733764359521,0.0,1.0,0.9,0.14380547725347195,0.005272296127151655,0.47086494305460197,0.925,0.0,0.13700059655785354
10,2,0.0,0.4,0.1,160,citation,0,0,15791,766,1.0,0.0,0.0,1.0,0.0,0.47874999999999995,0.06113168671207172,0.016408447559905857,0.22692094978743843,0.925,0.03125,0.4658872743592052
10,2,0.0,0.4,0.1,160,text,730,0,15791,36,1.0,0.9530026109660574,0.9759358288770054,0.04699738903394256,0.0,0.0225,0.05153981201840683,0.013554835159856107,0.1785258412241118,0.9375,0.01875,0.4467239565284079
10,2,0.0,0.4,0.1,160,hybrid,730,0,15791,36,1.0,0.9530026109660574,0.9759358288770054,0.04699738903394256,0.0,0.0225,0.05153981201840683,0.013554835159856107,0.1785258412241118,0.9375,0.01875,0.4467239565284079
10,2,0.0,0.4,0.5,160,oracle,811,0,16372,0,1.0,1.0,1.0,0.0,0.0,0.0,0.04386446791263278,0.011389097800711763,0.14512994836491475,0.95,0.01875,0.438045624248547
10,2,0.0,0.4,0.5,160,all_independent,0,0,16372,811,1.0,0.0,0.0,1.0,0.0,0.506875,0.05456195609010235,0.015013795634646988,0.195337774492093,0.925,0.03125,0.46284095152729315
10,2,0.0,0.4,0.5,160,all_one,811,16372,0,0,0.04719781179072339,1.0,0.09014115816383238,0.0,1.0,0.9,0.14327043417201996,0.005239502484045881,0.46913325924774807,0.925,0.0,0.1368806214432368
10,2,0.0,0.4,0.5,160,citation,0,0,16372,811,1.0,0.0,0.0,1.0,0.0,0.506875,0.05456195609010235,0.015013795634646988,0.195337774492093,0.925,0.03125,0.46284095152729315
10,2,0.0,0.4,0.5,160,text,803,5643,10729,8,0.12457337883959044,0.9901356350184957,0.22130356896789302,0.009864364981504316,0.3446738333740533,0.445625,0.08058515149802856,0.014053619906717838,0.26454501895770877,0.88125,0.01875,0.3799826845379259
10,2,0.0,0.4,0.5,160,hybrid,803,5643,10729,8,0.12457337883959044,0.9901356350184957,0.22130356896789302,0.009864364981504316,0.3446738333740533,0.445625,0.08058515149802856,0.014053619906717838,0.26454501895770877,0.88125,0.01875,0.3799826845379259
10,2,0.0,0.8,0.1,160,oracle,798,0,16180,0,1.0,1.0,1.0,0.0,0.0,0.0,0.01966027807317549,0.00769799379484028,0.07346639081546272,0.9875,0.00625,0.4629701461641747
10,2,0.0,0.8,0.1,160,all_independent,0,0,16180,798,1.0,0.0,0.0,1.0,0.0,0.49874999999999997,0.02755291345466826,0.010566594285219484,0.09984506817860808,0.96875,0.0125,0.474950621890077
10,2,0.0,0.8,0.1,160,all_one,798,16180,0,0,0.04700200259158911,1.0,0.08978397839783978,0.0,1.0,0.9,0.13041737998806244,0.004690126166749339,0.4417229228972534,0.96875,0.0,0.15060178037470312
10,2,0.0,0.8,0.1,160,citation,0,0,16180,798,1.0,0.0,0.0,1.0,0.0,0.49874999999999997,0.02755291345466826,0.010566594285219484,0.09984506817860808,0.96875,0.0125,0.474950621890077
10,2,0.0,0.8,0.1,160,text,66,0,16180,732,1.0,0.08270676691729323,0.1527777777777778,0.9172932330827067,0.0,0.4575,0.02413229071807232,0.00952004740578428,0.09310232675395103,0.975,0.0125,0.4710048562280068
10,2,0.0,0.8,0.1,160,hybrid,66,0,16180,732,1.0,0.08270676691729323,0.1527777777777778,0.9172932330827067,0.0,0.4575,0.02413229071807232,0.00952004740578428,0.09310232675395103,0.975,0.0125,0.4710048562280068
10,2,0.0,0.8,0.5,160,oracle,787,0,16027,0,1.0,1.0,1.0,0.0,0.0,0.0,0.028758235265600635,0.00989185259003014,0.0944859299541749,0.9625,0.00625,0.4658488752885684
10,2,0.0,0.8,0.5,160,all_independent,0,0,16027,787,1.0,0.0,0.0,1.0,0.0,0.491875,0.04254448244427804,0.01356799337828354,0.13527697266259703,0.94375,0.0125,0.47929893206778
10,2,0.0,0.8,0.5,160,all_one,787,16027,0,0,0.0468062329011538,1.0,0.08942673711720925,0.0,1.0,0.9,0.1313220749282285,0.004789042280139546,0.44385119915583066,0.94375,0.0,0.15075832977762813
10,2,0.0,0.8,0.5,160,citation,0,0,16027,787,1.0,0.0,0.0,1.0,0.0,0.491875,0.04254448244427804,0.01356799337828354,0.13527697266259703,0.94375,0.0125,0.47929893206778
10,2,0.0,0.8,0.5,160,text,446,4370,11657,341,0.0926079734219269,0.5667090216010165,0.15920042834195963,0.4332909783989835,0.27266487801834405,0.29812500000000003,0.04464484805590099,0.011837406224106044,0.16132829890977146,0.94375,0.0125,0.4323120013633262
10,2,0.0,0.8,0.5,160,hybrid,446,4370,11657,341,0.0926079734219269,0.5667090216010165,0.15920042834195963,0.4332909783989835,0.27266487801834405,0.29812500000000003,0.04464484805590099,0.011837406224106044,0.16132829890977146,0.94375,0.0125,0.4323120013633262
10,2,0.5,0.0,0.1,160,oracle,748,0,15522,0,1.0,1.0,1.0,0.0,0.0,0.0,0.027651491049760037,0.010563803643733232,0.10422991478365842,0.96875,0.0125,0.4687725788941319
10,2,0.5,0.0,0.1,160,all_independent,0,0,15522,748,1.0,0.0,0.0,1.0,0.0,0.46749999999999997,0.030687242072141026,0.012171655678338654,0.15287933762276742,0.96875,0.025,0.4824493003381298
10,2,0.5,0.0,0.1,160,all_one,748,15522,0,0,0.045974185617701294,1.0,0.08790692208250088,0.0,1.0,0.9,0.13048312040153257,0.004606494712372984,0.4429753776688755,0.96875,0.0,0.15122416830763813
10,2,0.5,0.0,0.1,160,citation,395,0,15522,353,1.0,0.5280748663101604,0.6911636045494314,0.47192513368983957,0.0,0.22062500000000002,0.03061625708648143,0.011378228212002833,0.1274927594193456,0.95625,0.0125,0.4757710765421811
10,2,0.5,0.0,0.1,160,text,748,0,15522,0,1.0,1.0,1.0,0.0,0.0,0.0,0.027651491049760037,0.010563803643733232,0.10422991478365842,0.96875,0.0125,0.4687725788941319
10,2,0.5,0.0,0.1,160,hybrid,748,0,15522,0,1.0,1.0,1.0,0.0,0.0,0.0,0.027651491049760037,0.010563803643733232,0.10422991478365842,0.96875,0.0125,0.4687725788941319
10,2,0.5,0.0,0.5,160,oracle,804,0,16227,0,1.0,1.0,1.0,0.0,0.0,0.0,0.018952626630573885,0.006719033916219678,0.06482110350865761,0.9625,0.0,0.4630998423985105
10,2,0.5,0.0,0.5,160,all_independent,0,0,16227,804,1.0,0.0,0.0,1.0,0.0,0.5025000000000001,0.026680603463602175,0.008360298904907224,0.0772937467109098,0.95625,0.0,0.4664243557160951
10,2,0.5,0.0,0.5,160,all_one,804,16227,0,0,0.04720803241148494,1.0,0.09015979814970564,0.0,1.0,0.9,0.13102973086244774,0.004361388608197754,0.4438730059551005,0.95625,0.0,0.14733686916263505
10,2,0.5,0.0,0.5,160,citation,408,0,16227,396,1.0,0.5074626865671642,0.6732673267326732,0.4925373134328358,0.0,0.2475,0.018031459681823795,0.007115998695837116,0.058951609893144984,0.975,0.0,0.4716374104601509
10,2,0.5,0.0,0.5,160,text,804,5722,10505,0,0.12319950965369292,1.0,0.21937244201909958,0.0,0.35262217292167375,0.448125,0.04055558563808226,0.0073985226070879834,0.14849588232823596,0.95,0.0,0.39456994331906925
10,2,0.5,0.0,0.5,160,hybrid,804,5722,10505,0,0.12319950965369292,1.0,0.21937244201909958,0.0,0.35262217292167375,0.448125,0.04055558563808226,0.0073985226070879834,0.14849588232823596,0.95,0.0,0.39456994331906925
10,2,0.5,0.4,0.1,160,oracle,790,0,16062,0,1.0,1.0,1.0,0.0,0.0,0.0,0.033933014680866326,0.01098500925933366,0.12675680517065419,0.96875,0.01875,0.45161442914544087
10,2,0.5,0.4,0.1,160,all_independent,0,0,16062,790,1.0,0.0,0.0,1.0,0.0,0.49375,0.03763143239970587,0.011366450425023752,0.14235627074287002,0.9375,0.01875,0.4567622772497466
10,2,0.5,0.4,0.1,160,all_one,790,16062,0,0,0.04687870875860432,1.0,0.08955900691531574,0.0,1.0,0.9,0.13743015506511214,0.005156278021014192,0.4558920359320468,0.9375,0.0,0.14351167248476424
10,2,0.5,0.4,0.1,160,citation,418,0,16062,372,1.0,0.529113924050633,0.6920529801324503,0.4708860759493671,0.0,0.2325,0.037185829046970216,0.012052304568219986,0.13398575362214274,0.95,0.01875,0.46277076320718213
